id,name
160774,FIRST NICKEL INC
115516,FIRST NILES FINANCIAL INC
16852,FIRST NORTHERN CAPITAL CORP
62365,FIRST NORTHERN COMMUNITY BANCORP
22975,FIRST NORTHWEST BANCORP
16853,FIRST OAK BROOK BANCSHARES INC
14705,FIRST OPPORTUNITY FUND INC
146091,FIRST OTTAWA BANCSHARES INC
202212,FIRST PACIFIC CO LTD
61979,FIRST PHYSICIANS CAPITAL GROUP INC
117035,FIRST PLACE FINANCIAL CORP DE
155174,FIRST POTOMAC REALTY TRUST
63173,FIRST PREMIUM INCOME TRUST
106464,FIRST QUANTUM MINERALS LTD
20059,FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY
18439,FIRST REGIONAL BANCORP
14275,FIRST REPUBLIC BANK
4735,FIRST REPUBLIC CORP OF AMERICA
121135,FIRST REPUBLIC PREFERRED CAPITAL CORP
65003,FIRST ROBINSON FINANCIAL CORP
29547,FIRST SAVINGS BANCORP
180958,FIRST SAVINGS FINANCIAL GROUP INC
4736,FIRST SECURITY CORP DE
164368,FIRST SECURITY GROUP INC
65734,FIRST SECURITYFED FINANCIAL INC
25526,FIRST SENTINEL BANCORP INC
137378,FIRST SHARES BANCORP INC
175404,FIRST SOLAR INC
160906,FIRST SOUND BANK
64584,FIRST SOUTH BANCORP INC
31725,FIRST SOUTHERN BANCSHARES INC
29112,FIRST STATE BANCORPORATION INC
162078,FIRST STATE FINANCIAL CORP
186562,FIRST SURGICAL PARTNERS INC
14111,FIRST TEAM SPORTS
187287,FIRST TITAN CORP
162391,FIRST TRUST ABERDEEN GLOBAL OPPORTUNITY INCOME FUND
17968,FIRST TRUST ALPHADEX CANADIAN DIVIDEND PLUS ETF
17969,FIRST TRUST ALPHADEX EMERGING MARKET DIVIDEND ETF
19746,FIRST TRUST ALPHADEX EUROPEAN DIVIDEND INDEX ETF
22052,FIRST TRUST ALPHADEX US ENERGY SECTOR INDEX ETF
22063,FIRST TRUST ALPHADEX US CONSUMER DISCRETIONARY SECTOR INDEX ETF
22065,FIRST TRUST ALPHADEX US CONSUMER STAPLES SECTOR INDEX ETF
22070,FIRST TRUST ALPHADEX US FINANCIAL SECTOR INDEX ETF
22051,FIRST TRUST ALPHADEX US HEALTH CARE SECTOR INDEX ETF
22062,FIRST TRUST ALPHADEX US INDUSTRIALS SECTOR INDEX ETF
22061,FIRST TRUST ALPHADEX US MATERIALS SECTOR INDEX ETF
22058,FIRST TRUST ALPHADEX US TECHNOLOGY SECTOR INDEX ETF
22060,FIRST TRUST ALPHADEX US UTILITIES SECTOR INDEX ETF
187014,FIRST TRUST ASIA PACIFIC EX JAPAN ALPHADEX FUND
170718,FIRST TRUST AUSTRALIA ALPHADEX FUND
184666,FIRST TRUST BICK INDEX FUND
187015,FIRST TRUST BRAZIL ALPHADEX FUND
19485,FIRST TRUST BUYWRITE INCOME ETF
170724,FIRST TRUST CANADA ALPHADEX FUND
175113,FIRST TRUST CAPITAL STRENGTH ETF
187016,FIRST TRUST CHINA ALPHADEX FUND
177430,FIRST TRUST CHINDIA ETF
187580,FIRST TRUST CLOUD COMPUTING ETF
177420,FIRST TRUST CONSUMER DISCRETIONARY ALPHADEX FUND
177409,FIRST TRUST CONSUMER STAPLES ALPHADEX FUND
187005,FIRST TRUST DEVELOPED MARKETS EX US ALPHADEX FUND
170742,FIRST TRUST DEVELOPED MARKETS EX US SMALL CAP ALPHADEX FUND
178376,FIRST TRUST DIVIDEND & INCOME FUND
19945,FIRST TRUST DORSEY WRIGHT MOMENTUM & DIVIDEND ETF
14089,FIRST TRUST DORSEY WRIGHT PEOPLES PORTFOLIO ETF
178968,FIRST TRUST DOW JONES GLOBAL SELECT DIVIDEND INDEX FUND
174930,FIRST TRUST DOW JONES INTERNET INDEX FUND
165255,FIRST TRUST DOW JONES SELECT MICROCAP INDEX FUND
187007,FIRST TRUST EMERGING MARKETS ALPHADEX FUND
170743,FIRST TRUST EMERGING MARKETS SMALL CAP ALPHADEX FUND
177418,FIRST TRUST ENERGY ALPHADEX FUND
160750,FIRST TRUST ENERGY INCOME & GROWTH FUND
161791,FIRST TRUST ENHANCED EQUITY INCOME FUND
187011,FIRST TRUST EUROPE ALPHADEX FUND
21993,FIRST TRUST EUROZONE ALPHADEX ETF
180257,FIRST TRUST EXCHANGE TRADED FUND II GLOBAL WIND ENERGY ETF
21324,FIRST TRUST EXCHANGE TRADED FUND IV FIRST TRUST ENHANCED SHORT MATURITY ETF
13696,FIRST TRUST EXCHANGE TRADED FUND VI FIRST TRUST NASDAQ TECHNOLOGY DIVIDEND INDEX FUND
18603,FIRST TRUST EXCHANGE TRADED FUND VI FIRST TRUST S&P INTERNATIONAL DIVIDEND ARISTOCRATS ETF
13695,FIRST TRUST EXCHANGE TRADED FUND VI MULTI ASSET DIVERSIFIED INCOME INDEX FUND
184501,FIRST TRUST EXCHANGE TRADED FUND II FIRST TRUST INDXX GLOBAL AGRICULTURE ETF
22103,FIRST TRUST EXCHANGE TRADED FUND II FIRST TRUST INTERNATIONAL EQUITY OPPORTUNITIES ETF
22102,FIRST TRUST EXCHANGE TRADED FUND III FIRST TRUST EMERGING MARKETS LOCAL CURRENCY BOND ETF
17423,FIRST TRUST EXCHANGE TRADED FUND IV FIRST TRUST TACTICAL HIGH YIELD ETF
17886,FIRST TRUST EXCHANGE TRADED FUND IV SENIOR LOAN FUND
18998,FIRST TRUST EXCHANGE TRADED FUND VII FIRST TRUST GLOBAL TACTICAL COMMODITY STRATEGY FUND
22104,FIRST TRUST EXCHANGE TRADED TRUST IV FIRST TRUST LOW DURATION OPPORTUNITIES ETF
21210,FIRST TRUST EXCHANGE TRADED TRUST VI DORSEY WRIGHT INTERNATIONAL FOCUS 5 ETF
178270,FIRST TRUST FTSE EPRA NAREIT DEVELOPED MARKETS REAL ESTATE FUND
177412,FIRST TRUST FINANCIALS ALPHADEX FUND
170723,FIRST TRUST GERMANY ALPHADEX FUND
19867,FIRST TRUST GLOBAL DIVIDENDSEEKER FUND
181272,FIRST TRUST GLOBAL ENGINEERING & CONSTRUCTION ETF
177419,FIRST TRUST HEALTH CARE ALPHADEX FUND
19488,FIRST TRUST HEDGED BUYWRITE INCOME ETF
185484,FIRST TRUST HIGH INCOME LONG SHORT FUND
170721,FIRST TRUST HONG KONG ALPHADEX FUND
170720,FIRST TRUST INDIA NIFTY 50 EQUAL WEIGHT ETF
177417,FIRST TRUST INDUSTRIALS PRODUCER DURABLES ALPHADEX FUND
184499,FIRST TRUST INDXX GLOBAL NATURAL RESOURCES INCOME ETF
186535,FIRST TRUST INDXX NEXTG ETF
18038,FIRST TRUST INTERMEDIATE DURATION PREFERRED & INCOME FUND
187018,FIRST TRUST JAPAN ALPHADEX FUND
177422,FIRST TRUST LARGE CAP CORE ALPHADEX FUND
177407,FIRST TRUST LARGE CAP GROWTH ALPHADEX FUND
177421,FIRST TRUST LARGE CAP VALUE ALPHADEX FUND
187013,FIRST TRUST LATIN AMERICA ALPHADEX FUND
21668,FIRST TRUST LONG SHORT EQUITY ETF
16533,FIRST TRUST MLP & ENERGY INCOME FUND
20608,FIRST TRUST MANAGED MUNICIPAL ETF
177416,FIRST TRUST MATERIALS ALPHADEX FUND
187211,FIRST TRUST MEGA CAP ALPHADEX FUND
177423,FIRST TRUST MID CAP CORE ALPHADEX FUND
187002,FIRST TRUST MID CAP GROWTH ALPHADEX FUND
187001,FIRST TRUST MID CAP VALUE ALPHADEX FUND
166580,FIRST TRUST MORNINGSTAR DIVIDEND LEADERS
18486,FIRST TRUST MORNINGSTAR MANAGED FUTURES STRATEGY FUND
164010,FIRST TRUST MORTGAGE INCOME FUND
177410,FIRST TRUST MULTI CAP GROWTH ALPHADEX FUND
177415,FIRST TRUST MULTI CAP VALUE ALPHADEX FUND
183216,FIRST TRUST NASDAQ ABA COMMUNITY BANK INDEX FUND
176712,FIRST TRUST NASDAQ CLEAN EDGE GREEN ENERGY INDEX ETF
183870,FIRST TRUST NASDAQ CLEAN EDGE SMART GRID INFRASTRUCTURE INDEX FUND
187153,FIRST TRUST NASDAQ GLOBAL AUTO INDEX FUND
174080,FIRST TRUST NASDAQ 100 EQUAL WEIGHTED INDEX FUND
176713,FIRST TRUST NASDAQ 100 EX TECHNOLOGY SECTOR INDEX ETF
174081,FIRST TRUST NASDAQ 100 TECHNOLOGY SECTOR INDEX FUND
174929,FIRST TRUST NYSE ARCA BIOTECHNOLOGY INDEX FUND
177432,FIRST TRUST NATURAL GAS ETF
20066,FIRST TRUST NEW OPPORTUNITIES MLP & ENERGY FUND
11983,FIRST TRUST NORTH AMERICAN ENERGY INFRASTRUCTURE FUND
17339,FIRST TRUST PREFERRED SECURITIES & INCOME ETF
19944,FIRST TRUST RBA AMERICAN INDUSTRIAL RENAISSANCE ETF
19489,FIRST TRUST RISING DIVIDEND ACHIEVERS ETF
177408,FIRST TRUST S&P REIT INDEX FUND
178268,FIRST TRUST STOXX EUROPEAN SELECT DIVIDEND INDEX FUND
160554,FIRST TRUST SENIOR FLOATING RATE INCOME FUND II
18620,FIRST TRUST SENIOR LOAN ETF CAD HEDGED
20999,FIRST TRUST SHORT DURATION HIGH YIELD BOND ETF
187272,FIRST TRUST SHORT DURATION HIGH YIELD BOND ETF CAD HEDGED
177414,FIRST TRUST SMALL CAP CORE ALPHADEX FUND
187004,FIRST TRUST SMALL CAP GROWTH ALPHADEX FUND
187003,FIRST TRUST SMALL CAP VALUE ALPHADEX FUND
187017,FIRST TRUST SOUTH KOREA ALPHADEX FUND
177424,FIRST TRUST SPECIALTY FINANCE & FINANCIAL OPPORTUNITIES FUND
164415,FIRST TRUST STRATEGIC HIGH INCOME FUND
166730,FIRST TRUST STRATEGIC HIGH INCOME FUND II
176983,FIRST TRUST STRATEGIC HIGH INCOME FUND III
21470,FIRST TRUST STRATEGIC INCOME ETF
170722,FIRST TRUST SWITZERLAND ALPHADEX FUND
175000,FIRST TRUST TAX ADVANTAGED PREFERRED INCOME FUND
177411,FIRST TRUST TECHNOLOGY ALPHADEX FUND
176224,FIRST TRUST TOTAL US MARKET ALPHADEX ETF
174040,FIRST TRUST US EQUITY OPPORTUNITIES ETF
170719,FIRST TRUST UNITED KINGDOM ALPHADEX FUND
177413,FIRST TRUST UTILITIES ALPHADEX FUND
154335,FIRST TRUST VALUE LINE 100 ETF
17966,FIRST TRUST VALUE LINE DIVIDEND INDEX ETF
155938,FIRST TRUST VALUE LINE DIVIDEND INDEX FUND
177431,FIRST TRUST WATER ETF
175464,FIRST TRUST ABERDEEN EMERGING OPPORTUNITY FUND
156517,FIRST TRUST FOUR CORNERS SENIOR FLOATING RATE INCOME FUND
162979,FIRST TRUST HIGHLAND CAPITAL FLOATING RATE INCOME FUND
160273,FIRST TRUST VALUE LINE & IBBOTSON EQUITY ALLOCATION FUND
190581,FIRST ULB CORP
66597,FIRST US BANCSHARES INC
16860,FIRST UNITED BANCSHARES INC AR
18358,FIRST UNITED CORP
176318,FIRST URANIUM CORP
4742,FIRST VIRGINIA BANKS INC
110100,FIRST VIRTUAL COMMUNICATIONS INC
116409,FIRST WASHINGTON FINANCIAL CORP
31794,FIRST WASHINGTON REALTY TRUST INC
111285,FIRST WAVE MARINE INC
31593,FIRST WEST VIRGINIA BANCORP INC
110161,FIRST WESTERN BANK
180585,FIRST WIND HOLDINGS INC
158776,FIRSTBANK FINANCIAL SERVICES INC
65022,FIRSTBANK NW CORP
24157,FIRSTCASH INC
61608,FIRSTCITY FINANCIAL CORP
8099,FIRSTENERGY CORP
177034,FIRSTENERGY SOLUTIONS CORP
29340,FIRSTFED BANCORP INC
14129,FIRSTFED FINANCIAL CORP
4678,FIRSTMERIT CORP
61986,FIRSTPLUS FINANCIAL GROUP INC
24116,FIRSTSERVICE CORP
23107,FIRSTBANK CORP
30750,FIRSTCOM CORP
64267,FIRSTFED AMERICA BANCORP INC
65076,FIRSTGOLD CORP
186990,FIRSTHAND TECHNOLOGY VALUE FUND INC
27749,FIRSTMARK CORP
65060,FIRSTSPARTAN FINANCIAL CORP
24402,FISCHER IMAGING CORP
12635,FISERV INC
101256,FISHER & PAYKEL HEALTHCARE CORP LTD
18364,FISHER COMMUNICATIONS INC
13204,FISHER SCIENTIFIC INTERNATIONAL INC
19293,FISSION 30 CORP
17867,FISSION URANIUM CORP
178413,FITLIFE BRANDS INC
23856,FITBIT INC
126954,FITZGERALDS GAMING CORP
171141,FIVE BELOW INC
18430,FIVE PRIME THERAPEUTICS INC
31012,FIVE STAR PRODUCTS INC
146500,FIVE STAR SENIOR LIVING INC
19908,FIVE9 INC
130138,FLAG TELECOM GROUP LTD
65455,FLAGSHIP GLOBAL HEALTH INC
64699,FLAGSTAR BANCORP INC
176540,FLAGSTONE REINSURANCE HOLDINGS SA
18039,FLAHERTY & CRUMRINE DYNAMIC PREFERRED & INCOME FUND INC
162529,FLAHERTY & CRUMRINE INVESTMENT GRADE PREFERRED INCOME FUND
23593,FLAHERTY & CRUMRINE PREFERRED INCOME FUND INC
24917,FLAHERTY & CRUMRINE PREFERRED INCOME OPPORTUNITY FUND INC
152548,FLAHERTY & CRUMRINE PREFERRED SECURITIES INCOME FUND INC
155936,FLAHERTY & CRUMRINE TOTAL RETURN FUND
62268,FLANDERS CORP
4759,FLANIGANS ENTERPRISES INC
119016,FLASHNET COMMUNICATIONS INC
4764,FLEETBOSTON FINANCIAL CORP
184700,FLEETCOR TECHNOLOGIES INC
13858,FLEETMATICS GROUP PLC
4768,FLEETWOOD ENTERPRISES INC
4769,FLEMING COMPANIES INC
62403,FLETCHER BUILDING LTD
62404,FLETCHER CHALLENGE ENERGY
15218,FLETCHER CHALLENGE FINANCE CAN
18378,FLETCHER CHALLENGE LTD
18375,FLETCHER CHALLENGE PAPER
178985,FLETCHER NICKEL INC
30170,FLEX LTD
22673,FLEX PHARMA INC
22193,FLEXSHARES CREDIT SCORED US CORPORATE BOND INDEX FUND
21636,FLEXSHARES DISCIPLINED DURATION MBS INDEX FUND
19102,FLEXSHARES GLOBAL QUALITY REAL ESTATE INDEX FUND
189541,FLEXSHARES GLOBAL UPSTREAM NATURAL RESOURCES INDEX FUND
17760,FLEXSHARES INTERNATIONAL QUALITY DIVIDEND DEFENSIVE INDEX FUND
17768,FLEXSHARES INTERNATIONAL QUALITY DIVIDEND DYNAMIC INDEX FUND
17759,FLEXSHARES INTERNATIONAL QUALITY DIVIDEND INDEX FUND
14869,FLEXSHARES MORNINGSTAR DEVELOPED MARKETS EX US FACTOR TILT INDEX FUND
14879,FLEXSHARES MORNINGSTAR EMERGING MARKETS FACTOR TILT INDEX FUND
189540,FLEXSHARES MORNINGSTAR US MARKET FACTORS TILT INDEX FUND
16816,FLEXSHARES QUALITY DIVIDEND DEFENSIVE INDEX FUND
16817,FLEXSHARES QUALITY DIVIDEND DYNAMIC INDEX FUND
16814,FLEXSHARES QUALITY DIVIDEND INDEX FUND
15422,FLEXSHARES READY ACCESS VARIABLE INCOME FUND
18902,FLEXSHARES STOXX GLOBAL BROAD INFRASTRUCTURE INDEX FUND
189542,FLEXSHARES IBOXX 3 YEAR TARGET DURATION TIPS INDEX FUND
189543,FLEXSHARES IBOXX 5 YEAR TARGET DURATION TIPS INDEX FUND
178907,FLEXSHOPPER INC
126010,FLEXIBLE SOLUTIONS INTERNATIONAL INC
66026,FLEXIINTERNATIONAL SOFTWARE
19511,FLEXION THERAPEUTICS INC
114209,FLEXPOINT SENSOR SYSTEMS INC
4771,FLEXSTEEL INDUSTRIES INC
4777,FLIGHT INTERNATIONAL GROUP
146153,FLINT ENERGY SERVICES LTD
66249,FLIRTY GIRL INTERNATIONAL INC
22155,FLOOR & DECOR HOLDINGS INC
28955,FLOORING AMERICA INC
112965,FLORIDA BANKS INC
4790,FLORIDA EAST COAST INDUSTRIES INC
6694,FLORIDA GAMING CORP
4798,FLORIDA POWER & LIGHT CO
4800,FLORIDA PROGRESS CORP
4801,FLORIDA PUBLIC UTILITIES CO
4802,FLORIDA ROCK INDUSTRIES INC
119535,FLORIDAFIRST BANCORP INC
149299,FLORISTS TRANSWORLD DELIVERY INC
31016,FLORSHEIM GROUP INC
28347,FLOTEK INDUSTRIES INC
64726,FLOUR CITY INTERNATIONAL INC
19856,FLOW CAPITAL CORP
4807,FLOW INTERNATIONAL CORP
138441,FLOWARE WIRELESS SYSTEMS LTD
4809,FLOWERS FOODS INC
4108,FLOWSERVE CORP
183799,FLUENT INC
179840,FLUIDIGM CORP
4818,FLUOR CORP
187251,FLUOROPHARMA MEDICAL INC
61585,FLUSHING FINANCIAL CORP
11703,FLUX POWER HOLDINGS INC
178405,FLY LEASING LTD
186618,FLYING EAGLE PU TECHNICAL CORP
29341,FOAMEX INTERNATIONAL INC
29008,FOAMEX LP
121315,FOCAL COMMUNICATIONS CORP
66027,FOCAL INC
64174,FOCUS AFFILIATES INC
150302,FOCUS ENERGY TRUST
65200,FOCUS ENTERTAINMENT INTL INC
31295,FOCUS FINANCIAL PARTNERS LLC
184946,FOCUS GRAPHITE INC
164283,FOCUS MEDIA HOLDING LTD
186806,FOCUS MORNINGSTAR BASIC MATERIALS INDEX ETF
186807,FOCUS MORNINGSTAR COMMUNICATION SERVICES INDEX ETF
186808,FOCUS MORNINGSTAR CONSUMER CYCLICAL INDEX ETF
186809,FOCUS MORNINGSTAR CONSUMER DEFENSIVE INDEX ETF
186810,FOCUS MORNINGSTAR ENERGY INDEX ETF
186811,FOCUS MORNINGSTAR FINANCIAL SERVICES INDEX ETF
186812,FOCUS MORNINGSTAR HEALTH CARE INDEX ETF
186813,FOCUS MORNINGSTAR INDUSTRIALS INDEX ETF
186803,FOCUS MORNINGSTAR LARGE CAP INDEX ETF
186804,FOCUS MORNINGSTAR MID CAP INDEX ETF
186814,FOCUS MORNINGSTAR REAL ESTATE INDEX ETF
186805,FOCUS MORNINGSTAR SMALL CAP INDEX ETF
186815,FOCUS MORNINGSTAR TECHNOLOGY INDEX ETF
186802,FOCUS MORNINGSTAR US MARKET INDEX ETF
186816,FOCUS MORNINGSTAR UTILITIES INDEX ETF
179004,FOCUSSHARES ISE HOMEBUILDERS INDEX FUND
179005,FOCUSSHARES ISE SINDEX FUND
179006,FOCUSSHARES ISE CCM HOMELAND SECURITY INDEX FUND
179007,FOCUSSHARES ISE REVERE WAL MART SUPPLIER INDEX FUND
163564,FOCUSED 40 INCOME FUND
108970,FOG CUTTER CAPITAL GROUP INC
127275,FOGDOG INC
189462,FOGO DE CHAO INC
30660,FOILMARK INC
31205,FOMENTO ECONOMICO MEXICAN SAB DE CV
4826,FONAR CORP
25656,FONIX CORP
23852,FOOD TECHNOLOGY SERVICE INC
4830,FOODARAMA SUPERMARKETS INC
11584,FOOT LOCKER INC
66031,FOOTBALL EQUITIES INC
16872,FOOTHILL INDEPENDENT BANCORP
285660,FORACO INTERNATIONAL SA
180145,FORBES ENERGY SERVICES LTD
114421,FORCE PROTECTION INC
184416,FORCE10 NETWORKS INC
179694,FORCEFIELD ENERGY INC
61084,FORCENERGY INC
4839,FORD MOTOR CO
4840,FORD MOTOR CREDIT CO LLC
144990,FORDING CANADIAN COAL TRUST
30237,FORE SYSTEMS INC
32557,FORESCOUT TECHNOLOGIES INC
65110,FORECAST GROUP LP
145771,FOREFRONT HOLDINGS INC
13183,FORELAND CORP
20279,FOREMOST INCOME FUND
176358,FORENT ENERGY LTD
297507,FORESIGHT AUTONOMOUS HOLDINGS LTD
170639,FORESIGHT ENERGY LP
110243,FORESIGHT FINANCIAL GROUP INC
116850,FOREST & MARINE INVESTMENTS LTD
4842,FOREST CITY REALTY TRUST INC
4843,FOREST LABORATORIES INC
4844,FOREST OIL CORP
179077,FORESTAR GROUP INC
118261,FOREVERGREEN WORLDWIDE CORP
110519,FORMCAP CORP
148390,FORMFACTOR INC
27187,FORMULA ONE GROUP THE LIBERTY MEDIA GROUP
206211,FORMULA SYSTEMS 1985 LTD
162567,FORRESTER METALS INC
64061,FORRESTER RESEARCH INC
14915,FORSOFT LTD
140191,FORSYS METALS CORP
14706,FORT DEARBORN INCOME SECURITIES INC
6226,FORT JAMES CORP
60936,FORT THOMAS FINANCIAL CORP
62805,FORTALEZA ENERGY INC
62366,FORTE SOFTWARE INC
185619,FORTEGRA FINANCIAL CORP
178147,FORTEM RESOURCES INC
23093,FORTERRA INC
62497,FORTICELL BIOSCIENCE INC
183377,FORTINET INC
14390,FORTIS INC
14432,FORTISBC HOLDINGS INC
26590,FORTIVE CORP
2482,FORTRAN CORP
196269,FORTRESS BIOTECH INC
137580,FORTRESS EXPLORATION INC
177797,FORTRESS GLOBAL ENTERPRISES INC
62864,FORTRESS GROUP INC
176595,FORTRESS INVESTMENT GROUP LLC
19484,FORTRESS TRANSPORTATION & INFRASTRUCTURE INVESTORS LLC
165464,FORTUNET INC
107098,FORTUNA SILVER MINES INC
19943,FORTUNE BAY CORP
188255,FORTUNE BRANDS HOME & SECURITY INC
20046,FORTUNE FINANCIAL INC
22542,FORTUNE INDUSTRIES INC
106510,FORTUNE MINERALS LTD
14398,FORTUNE NATURAL RESOURCES CORP
26203,FORUM ENERGY METALS CORP
171059,FORUM ENERGY TECHNOLOGIES INC
135401,FORUM MOBILE INC
29206,FORWARD AIR CORP
62262,FORWARD INDUSTRIES INC
21452,FORWARD PHARMA A S
28118,FOSSIL GROUP INC
4864,FOSTER WHEELER AG
20421,FOSTERS GROUP LTD
30593,FOTOBALL USA INC
29835,FOUNDATION BUILDING MATERIALS
161110,FOUNDATION COAL HOLDINGS INC
162699,FOUNDATION HEALTHCARE INC
18469,FOUNDATION MEDICINE INC
148750,FOUNDERS ADVANTAGE CAPITAL CORP
124319,FOUNDRY NETWORKS INC
22064,FOUNTAIN ASSET CORP
12877,FOUNTAIN POWERBOAT INDUSTRIES INC
26410,FOUR CORNERS PROPERTY TRUST INC
64357,FOUR MEDIA CO
106518,FOUR OAKS FINCORP INC
187726,FOUR RIVER VENTURES LTD
14351,FOUR SEASONS HOTELS INC
28585,FOURTH SHIFT CORP
107414,FOURTHSTAGE TECHNOLOGIES INC
65128,FOX & HOUND RESTAURANT GROUP
175646,FOX CHASE BANCORP INC
34636,FOX CORP
115872,FOX ENTERTAINMENT GROUP INC
18320,FOX FACTORY HOLDING CORP
113379,FOX SPORTS NETWORKS LLC
161073,FOXHOLLOW TECHNOLOGIES INC
124758,FOXBY CORP
186101,FRAC TECH SERVICES INC
7708,FRAGRANCENETCOM INC
176705,FRALEX THERAPEUTICS INC
30961,FRANC OR RESOURCES CORP
187041,FRANCESCAS HOLDINGS CORP
30403,FRANCHISE FINANCIAL CORPORATION OF AMERICA
188856,FRANCHISE GROUP INC
66559,FRANCISCO GOLD CORP
178997,FRANCO NEVADA CORP
14373,FRANCO NEVADA MINING CORP
162747,FRANCONIA MINERALS CORP
17956,FRANKS INTERNATIONAL NV
60977,FRANKFORT FIRST BANCORP INC
10810,FRANKFORT TOWER INDUSTRIES INC
16877,FRANKLIN BANCORP INC MI
155736,FRANKLIN BANK CORP
25331,FRANKLIN COVEY CO
106524,FRANKLIN CREDIT HOLDING CORP
14842,FRANKLIN CREDIT MANAGEMENT CORP
4881,FRANKLIN ELECTRIC CO INC
12472,FRANKLIN ELECTRONIC PUBLISHERS INC
186084,FRANKLIN FINANCIAL CORP
64742,FRANKLIN FINANCIAL CORP TN
17586,FRANKLIN FINANCIAL NETWORK INC
18385,FRANKLIN FINANCIAL SERVICES CORP
19081,FRANKLIN LIBERTY SHORT DURATION US GOVERNMENT ETF
155915,FRANKLIN LIMITED DURATION INCOME TRUST
4878,FRANKLIN MINING INC
16576,FRANKLIN MULTI INCOME TRUST
4885,FRANKLIN RESOURCES INC
29591,FRANKLIN SELECT REALITY TRUST
163884,FRANKLIN STREET PROPERTIES CORP
15377,FRANKLIN UNIVERSAL TRUST
14112,FRANKLIN WIRELESS CORP
22762,FRANKLY INC
4887,FRANKS NURSERY & CRAFTS INC
160790,FRASER PAPERS INC
4891,FRAWLEY CORP
12403,FREDS INC
62346,FREDERICK BREWING CO
179342,FREDERICKS OF HOLLYWOOD GROUP INC
127378,FREEMARKETS INC
165768,FREESEAS INC
175620,FREEDOM ACQUISITION HOLDINGS INC
161793,FREEDOM BANK OF VIRGINIA
125597,FREEDOM GOLF CORP
107005,FREEGOLD VENTURES LTD
106528,FREEHOLD ROYALTIES LTD
134084,FREEI NETWORKS INC
14590,FREEPORT MCMORAN INC
149268,FREEPORT MCMORAN OIL & GAS INC
4894,FREEPORT MCMORAN OIL & GAS ROYALTY TRUST
109829,FREEREALTIMECOM INC
157858,FREESCALE SEMICONDUCTOR INC
185517,FREESCALE SEMICONDUCTOR LTD
162742,FREIGHTCAR AMERICA INC
4900,FREQUENCY ELECTRONICS INC
212782,FRESENIUS MEDICAL CARE AG &CO KGAA
30252,FRESH AMERICA CORP
9473,FRESH BRANDS INC
25981,FRESH CHOICE INC
30443,FRESH DEL MONTE PRODUCE INC
148412,FRESH ENTERPRISES INC
26405,FRESHXTEND TECHNOLOGIES CORP
30010,FRESHII INC
21798,FRESHPET INC
64062,FRESHSTART VENTURE CAPITAL CORP
65135,FRIEDE GOLDMAN HALTER INC
4903,FRIEDMAN INDUSTRIES INC
28997,FRIEDMANS INC
182116,FRIENDFINDER NETWORKS INC
179182,FRIENDABLE INC
66004,FRIENDLY ICE CREAM CORP
66725,FRISBY TECHNOLOGIES INC
4911,FRISCHS RESTAURANTS INC
28993,FRISCO BAY INDUSTRIES LTD
25804,FRITZ COS INC
187354,FROGADS INC
177550,FRONSAC REAL ESTATE INVESTMENT TRUST
163918,FRONT STREET LONG SHORT INCOME FUND
184980,FRONT STREET STRATEGIC YIELD FUND LTD
187270,FRONT STREET US MLP INCOME FUND LTD
16700,FRONT YARD RESIDENTIAL CORP
33951,FRONTDOOR INC
141641,FRONTEER GOLD INC
162490,FRONTERA COPPER CORP
105222,FRONTERA ENERGY CORPORATION
12606,FRONTIER ADJUSTERS OF AMERICA
30231,FRONTIER AIRLINES HOLDINGS INC
135484,FRONTIER COMMUNICATIONS CORP
62343,FRONTIER ENERGY CORP
109584,FRONTIER FINANCIAL CORP
16936,FRONTIER INSURANCE GROUP INC
11257,FRONTIER OIL CORP
135410,FRONTIER OILFIELD SERVICES INC
185916,FRONTIER RARE EARTHS LTD
110772,FRONTLINE CAPITAL GROUP
184102,FRONTLINE GOLD CORP
312009,FRONTLINE LTD
132718,FRONTLINE TECHNOLOGIES INC
23777,FRONTSTEP INC
4918,FROZEN FOOD EXPRESS INDUSTRIES INC
13099,FRUIT OF THE LOOM LTD
122656,FTDCOM INC
186835,FULUCAI PRODUCTIONS LTD
66557,FUEL CELL TECHNOLOGIES LTD
188357,FUEL DOCTOR HOLDINGS INC
115318,FUEL PERFORMANCE SOLUTIONS INC
12559,FUEL SYSTEMS SOLUTIONS INC
28819,FUEL TECH INC
25430,FUELCELL ENERGY INC
65054,FUELSTREAM INC
18813,FUELNATION INC
4925,FUJIFILM HOLDINGS CORP
18467,FUJITSU LTD
189560,FULCRUM BIOENERGY INC
28012,FULGENT GENETICS INC
25527,FULING GLOBAL INC
185483,FULL CIRCLE CAPITAL CORP
28749,FULL HOUSE RESORTS INC
29626,FULL LINE DISTRIBUTORS INC
160562,FULL METAL MINERALS LTD
137132,FULL MOON UNIVERSE INC
27649,FULL SPECTRUM INC
129439,FULLNET COMMUNICATIONS INC
65479,FULLPLAY MEDIA SYSTEMS INC
112593,FULTON BANCSHARES CORP
14172,FULTON FINANCIAL CORP
158502,FUN TECHNOLOGIES INC
25650,FUNCO INC
11708,FUNCTIONX INC
141199,FUNCTIONAL TECHNOLOGIES CORP
66696,FUNDTECH LTD
183266,FUNTALK CHINA HOLDINGS LTD
178673,FUQI INTERNATIONAL INC
